class,tweet
0,RT @AsapCruz: Omg seriously do bitches still love Sosa??!?
0,"RT @AshAmador: Started off with a OZ
End up riding fo' deep
Pull up to that club like muthaufckin ho you don't know me&#127926;"
0,RT @AshleighRollin: &#8220;@ViriDoesItt: Kissin small lips is trash lol..&#8221; Trash
0,RT @AshlynnFullmer: This is my beach bitch @tonydecola http://t.co/uEqoEylafP
0,RT @AshtonMartin97: @WhitfordZach29 that's 5 years away from legal drinking age and 14 year old pussy ?? ahaha eat ice cream not pussy bud
0,RT @AsiaCakesss: Y'all be makin your nigga microwaveable dinner. Meanwhile he out there eatin another bitch homemade dinner
0,RT @AskWhy05: I hat that I paint my beard shit... Just eat some pussy and grow you one dawg... Quit tryin to shortcut it
0,RT @AssPicsandVines: When you rubbing on her booty then start playing with her pussy with ya thumb&#128523; &gt;&gt;&gt;&gt;&gt; http://t.co/JJQ5z1CAhg
0,RT @AssholeOfDaYear: Always a bit of irony in the air when chicks call strippers hoes then grind on yo dick 4 free to the same song stri ...
0,RT @AssholeOfDaYear: Beyonce made too many hoodrat anthems to not have been a hoe at some point in her life.
0,"RT @AssholeOfDaYear: I hope my kids don&#8217;t disappoint me by coming out ugly, I got too many plans to get hoes indirectly with them."
0,RT @AthIeteChamp: Destroying a team that talked trash before the game &gt;&gt; &#128076;
1,"RT @AtlasSmugged: women only play casual game like Kim K game &amp; anger bird. They don't play real games, like Male Power Fantasy 2 or Jingoi&#8230;"
0,RT @AudrianaReye: That's my bitch man I swear
1,RT @AugustAlsina: &#8220;@SharaPlus2: #AskAugust How Tall are you? I keep getting different answers from different people &#127806;&#128064;&#127806; @AugustAlsina&#8221;&lt; abo&#8230;
1,RT @AustinToEllen: Praying today's m&amp;g pictures don't come out yellow &#128591;
0,"RT @AutyAut_: I hate when people say you can't befriend a hoe. How bitch how!?
1. I'm only held accountable for my pussy.
2. It's all about&#8230;"
1,RT @AvengerStratus: There's nothing hotter than a pale albino chick who can play guitar.
0,RT @AveryRondinelli: @tneut10 but then who is going to host the baddest bitch competition?
1,"RT @Avery_Ave23: &#8220;@iKeepItTooReal: When the trash bag is so full , you can barely tie it....&#128548;&#128548; http://t.co/OtzfiqMWI0&#8221;OMG!! STTOOOPP!!&#128563;&#128514;&#128514;&#128557;&#128557;"
1,RT @AwwAdorable: I want a pet monkey &#128553;&#128525; http://t.co/8wy8gDJIEJ
0,RT @AwwBroYouAhHoe: Big booty bitches always win.
0,RT @Ay30Mayne: This next generation is being raised to be a bunch of mindless pussies with no discipline.
0,"RT @AyGeraldJay: The ape was like ""Oh you niggas gon learn today"" &#128557;&#128128; https://t.co/FYK1XeBgV7"
1,RT @AyMrCarter: Apologies trash.. What's understood ain't gotta be explained
1,RT @AyeYoitsDupree: Rape is NEVER something to mock like this. I stand with Jada #jadapose http://t.co/uEbuOBwTbg
0,RT @Ayoo_Desiee: Got like 10 hoes &#128143;&#128143;&#128143;&#128143; 3 baes &#128107;&#128107;&#128109;
0,"RT @Ayyee_Vonte: Why do people have A Problem with Gay People? Know what, fuck it... I Got A Problem with you Straight hoes! Now what?"
0,RT @AyyyeThatsChubb: Mama said no pussy cats inside my dog house
0,"RT @AzlanTheGoat: ""These hoe ain't loyal""

- a nigga who cheated on his girl 7 times and just broke up with him."
0,"RT @AzlanTheGoat: Females always talk about how on point their nails and eyebrows are, okay bitch your personality is still shit though."
1,RT @B1B_Lancer: Cue the liberal left's Uncle Tom attacks against Tim Scott in 4...3...2... #tcot #teaparty #GOP
1,"RT @BARRYCLERJUSTE: Whatchu sayin hoe, YOU KNOW IM THE MAN HOE"
0,RT @BBflockaJames: Point proven ima catch you bitch RT @Aj_Swagggg: @BBflockaJames ok bud
0,RT @BCniggas: I know plenty of hoes in love with they niggas but it be the same bitch fuckin niggas
0,"RT @BG_RAMBOE: ""@1stblock_thomas: Gotta link with bro Rambo &#128181;&#128299;"" fashoo nd we gotta PULL Up ona pussy boys"
0,RT @BIGBROWNLEE: The Homie @WersMyLIGHTAAAA Got This bitch Rocken
0,RT @BIGHOMIEMARKIE: Dese bitches ain't shit I get em high and feed em dick
0,RT @BIGTQMB: Just call me a nigger cause that's what u really want to say at the end of the day @pillz78
0,RT @BJayBlast: Damn near in love with all them hoes when I'm with em.
0,"RT @BJayBlast: I love my family, but I wouldn't even need water to pop that Red Pill. That hoe is getting taken swiftly. http://t.co/wtXEOm&#8230;"
0,"RT @BJayBlast: I really don't be tryna hoe nobody.. I eat, we all eat. Literally."
0,RT @BJayBlast: RT @Bdell1014: Your man insecure cause you make him feel like he gotta compete with other guys. Stop being a hoe &amp; stop choo&#8230;
0,RT @BLACKHILTON Glad none of my followers can say they fucked #noway + yall hoes REALLY make this a goal...
0,RT @BLACKHILTON Some of y'all hoes thighs be so thick and can't even walk + Yankee food
0,"RT @BLVKOUT: &#8220;@EMPRESSRAW: &#8220;@Naezus: Best man ever RT @TRILL_A_G: ""I'd fuck her right in the pussy!!!!"" http://t.co/Xfn5gaURXm&#8221;&#128514;&#128514;&#128514;&#8221; my nigg&#8230;"
0,RT @BNaStY00037: Could you please refrain from being a dumb bitch
0,"RT @BORNhvstler: If I see a bitch coming at me like this , that mean I got 1.2 seconds to get up and get right &#128514;&#128514;&#128514; hoethea sat there http:/&#8230;"
0,"RT @BOSSBITCH122513: Loyalty now let's get this money I got u,u got me no hoes just us !!!!"
0,RT @BRANDONBARAY: update: u are still a bitch
0,RT @BRO_HEN314: ELI Manning is fucking trash rap
0,RT @BRO_HEN314: Game over bitch HAHAHAHA
0,"RT @BVSEDXJESUS: I want a real relationship &#9994;&#128272; no games, no lies, no side hoes, just me and you &#128152;&#128141;"
0,"RT @BYEjaliee5SOS: Fine then don't rt little nigs 
#mtvhottest one direction"
0,RT @B_Laff: &#8220;@JRohrCockblock: im a faggot&#8221; @JohnnyRohrCock
0,"RT @B_Solo36: @paper_chaysin that's right. you don't marry hoes, you rent em"
0,RT @BaabyD_: lol im off this brooo. bitches janky. &#128557;&#128514;&#128175;
0,RT @BabbbyGirl0317: #honestyhour no bitch better try to fuck with my girl cause I will go off
0,RT @BabyAnimalPics: really bitch? http://t.co/4dvJ9SHRJ5
0,RT @BadAdviceDog: r u african because ur african bitch
1,RT @BadAdviceDog: when you look like trash and someone compliments you http://t.co/RRQzsYM4tY
0,RT @BadBish_Rollaan: &#8220;@WhitDAWGem_: I'm HUNGRY I won't give a bitch a time or day. I'm trying take care business &#128129;&#8221;&#9994;
0,RT @BadNewsAli: You really are a faggot if you say that match was bad. Stop watching
1,RT @BaddieBellaDona: Instant mashed potatoes are trash &#128686;
1,"RT @BaileyAdams22: When Charlie Crist said ""Rick Scott, just too shady for the sunshine state"" http://t.co/0UShmogZDR"
0,RT @BallOut057: &#8220;@1stBlocJeremiah: My Tryna make me go to church Tommrow .. He'll nawl dude&#8221; bitch text me back
0,RT @BallOut057: @1stBlocJeremiah this bitch think look like Rihanna ? &#128514;&#128514;&#128514;&#128557;&#128557;&#128557; http://t.co/o7Q3CMDPnt
0,RT @BallOut057: @1stBlocJeremiah when I'm 18 them bitches getting erased &#128588;
0,RT @BallOut057: Free Tino lul hoe &#9995;&#128275;
0,RT @Ballardddd: If @victorgee97 or @Lyyssaaaaaa don't know you then you are not welcome on saturday bitches #privileges
0,RT @BallinInHD: Behind every lame ass nigga... is a lame ass bitch that is constantly telling him how real he is...
0,RT @BamBam_131st: @1stBlocJeremiah ima beat yo lil young ass quick plyin hoe&#128074;&#128514;&#128514;
0,RT @Bam_1OO: I like good weed &amp; bad bitches dat can roll it up
0,RT @BamberDelver: Lees hoe een gepeste jongen zich probeert te verdedigen. Ingezonden brief Volkskrant. #pesten @AcademieMm http://t.co/aoD&#8230;
0,RT @BananaSunshinee: People love to try to confront you... Yes bitch. I said it. Now what?&#128524;
0,RT @BananaSunshinee: Yaaass bitch yaasss - soulja boy be having me so turnt&#128539;&#128514;
0,RT @BandManKevo: Never catch feelings for a dumb bitch.
0,RT @BandWorld1 That bitch who the shit in yo eyes aint shit in my eyez + !!!!
0,"RT @BandresDiana: When that message say ""delivered"" but you see him posting sc story's with all his hoes&#128530;&#128076; http://t.co/xVGTWOOasp"
0,RT @Bargamentoo: When you realize you sent the message to your wife instead of your side hoe http://t.co/Ef3OkLdrOg
0,"RT @BarryClerjuste: Basic bitch tweet shit like ""no one to talk to"" 3 times a day &#128514;"
0,"RT @BarryClerjuste: Yall want foreign bitches sooo bad, but cant even pull local hoes"
1,"RT @BaseballFact: At George Steinbrenner's first Yankees news conference, he said he wouldn't interfere in baseball decisions, promising ..."
1,RT @Baseball_Photos: A 17 year old girl once struck out Babe Ruth and Lou Gehrig back to back and was banned from baseball for it #Yankees &#8230;
1,RT @BasedChasen: Big 10 been trash for years now lol its a basketball conference now
0,RT @BasedChasen: Ebola not scary at all while yall worried about Ebola ima b getting hoes
0,"RT @BasedDizenn: line my shit up with god cards, bitch http://t.co/lQ0XIUqJmR"
0,RT @BasedJane: Screaming after Wes bitch ass? Annalise is losing her damn mind. She need to put the big girl panties back on. #HTGAWM
0,RT @BasedLordJesus: Try to crucify me and we tweakin hoe http://t.co/zoYZ9pc1EH
0,RT @BasedPaco: I'm just a normal ass dude that has no hoes and happens to be funny every once in a while
0,"RT @BasedPaco: LIKE A FLAT TIRE HE NEED A FIX &#8220;@LiveAndUncut: Run up on em, put the gun up on em, ask a pussy nigga ""What's to ya bitch ?""&#8221;"
1,RT @BasedPaco: The NFL is very equal this season everybody showed glimpses of being trash
0,RT @BasedPaco: lol Lebron bitch ass always making a spectacle look at me ass nigga
0,RT @BasedZae: When lil b said &#8220;Word around town that I aint got no bitches? what?! Thats a damn lie nigga my nuts is my witness&#8221; http://t.c&#8230;
0,RT @Based_Unicorns: Fat bitch act like she couldn't follow back. I've always wanted a fat bitch to follow me.
0,RT @Based_Unicorns: Humpday hoe.
0,"RT @Basedgod_Jaspoo: ""@vintage_monroe_: Beat the pussy in so well her shit still hurting from a week ago"" &#128563;"
0,RT @Basedomg: drake look like he would lay his letterman jacket over a puddle for a bitch and she wit her man smh
0,RT @Basedomg: im fukin yo bitch u mad as shit
0,RT @Bayonettes: When you tweet som'n just for laughs &amp; a bitch wanna spoil the fun by getting Serious.. &#128530;&#128530; http://t.co/9LD1HWz1BU
0,RT @Bbillions: Making up handshakes with all my bitches now
0,RT @Bdarnon: This is for the bitches who played me... What up hoe?
0,"RT @Bdell1014: Hoes be on some ""August Alsina is bae."" No bitch that dusty nigga you got 2 kids with who drives yo car &amp; still wears Rocawe&#8230;"
0,RT @Bdell1014: Waiting 90 days for pussy is like being grounded and looking at all the kids playing outside from your bedroom window.
0,RT @BeEasyJrizzy: u ever kill a ant on the sidewalk and think damn what if that nigga was on his way to get some pussy
0,RT @BeYouTiful_Pris: Recognize that I'm a star player &amp; leave them hoe fans of yours alone. http://t.co/fd5Cioehgg
0,RT @Beard_KW: LMFAOOOOO RT @RealRaymondJ: Which one of y'all toothless hoes made this? &#128553;&#128514; http://t.co/q1YV6rhL0L
1,RT @BeardedBearsMan: @007BearDownJedi The AFL now has an American draft system #BearBrother! Couple of Yanks are on the playing lists at so&#8230;
0,RT @BeardedGemini: &#8220;@GinaSanabria_: I have no hoes&#8221;
1,RT @BeardedNixon: Poont gotta be trash
0,RT @Beautiful_Fool: Now he apologizing. Lol Fuck that hoe and her shot up pussy!
0,"RT @BeautysRaj: ""Ariana is probably the next Beyonce"" bitch if you don't back the fuck up http://t.co/g6XGmAqk52"
0,"RT @BeauutifulNae: - don't trust no , bitch"
0,RT @BeeMsPerfect: Why y'all ain't tell me young thug nails look better then mine ? lol fckin faggot
0,RT @Beeetzzz: I feel bad for guys that give their girlfriends the world and the bitch still treats them like shit.. Like damn what more do &#8230;
0,RT @BeenBasedB: &#8220;@_KudaBrazyy: Shawn Micheals &amp; Razor Ramon both had bitches&#8221; Noone had more than Godfather though
0,RT @Belindaav_: @wigga32 ugh! thank you!!!! my bf still talks so a dumb bitch i dont like&#128530;
0,RT @BellefemLaVie: @GANGLANDABBY these niggaz bare backing any and every bitch out here&#128530;
0,RT @BelowThaaBelt_: Snip snip hoe
1,RT @BenTateRB: This is crazy no RB picked yet. A RB won ROY! 2yrs ago RB was MVP. Ppl 4get how important our position is. This is insane ho&#8230;
0,RT @BenevolentDjinn: I hate seeing women carrying on about how they could fuck somebody's man. Ok??? Trashy ass bitch.
0,RT @BestOfFOD: These 5th grade hoes ain't loyal&#128514;&#128557; http://t.co/vU3xNaLags
0,RT @BestOfMessages: Lil hoe http://t.co/kIAoQYr3I4
0,RT @BestOfNike: Nike beanies #NikePorn http://t.co/nN4Vo90htj
1,RT @BestOfWorldStar: Charlie Sheen did the ice bucket challenge the right way http://t.co/IjS0b0VtoY
1,"RT @BestSagittarius: #Sagittarius can be compassionate towards other people when they want to be, especially towards the ones they care abo&#8230;"
0,"RT @BestVineFights: ""When you finally see the white kid that called you nigger on Call Of Duty"" &#128514;&#128557;&#128514;
https://t.co/X59D4kMY7P"
0,RT @Best_Porn_Title: Hulkamania is running wild on that pussy
0,RT @BeyonceHasSTD: This hoe know that not her car lmaooo http://t.co/XppHPXD46P
1,RT @BeyonceLand: Bey lost her ring at the Met Gala. Jay found it &amp; instead of just giving it back he gave it to her as a mock proposal http&#8230;
1,RT @BeyondBanksy: #BreakingNews #streetart #graffiti #new #mural by duo EtamCru in #Rome #Italy #morning #breakfast #coffee #trash http://t&#8230;
0,RT @Beyond_Fatal: &#8220;@_1nonlykeisha: @Beyond_Fatal my bitch bruhhh !!!&#8221; My nigga my nigga &#128541;&#128540;&#128536;
0,"RT @Bi6hop: Twitter jail is pointless your suppose to tweet , they need instagram jail for hoes doing Shout out for shout out all fucking d&#8230;"
1,RT @BiIIMurray: My iPhone has 2 million times the storage of the 1969 Apollo 11 spacecraft computer. They went to the moon. I throw bird ...
1,"RT @Bidenshairplugs: I can't believe the cops shot this fine young man. There goes the cure for cancer...

#FergusonOctober http://t.co/Leb&#8230;"
0,RT @Bidenshairplugs: I'd like to issue a formal apology to Israel for our piece of shit anti-Semitic President and his retarded Secretary o&#8230;
0,"RT @Bidenshairplugs: Number of women denied birth control by Hobby Lobby: 0

Number of Democrat retards butthurt by the verdict: 30,000,000&#8230;"
1,"RT @BiertempfelTrib: One more from @JimBowdenESPNxm: ""Yankees wouldn't be letting Polanco sit in minor leagues, because they're all about w&#8230;"
0,"RT @BigBagOfScum: I'm gonna start my own web MD site and the only three diagnosis are-

Quit being a pussy
Lay off the drugs
Call 911"
0,RT @BigBootyProbs: Happy Valentine&#8217;s Day big booty bitches. &#10084;
0,RT @BigDaddyCooter: @vngelinaa_ yeah fuck lunch I'll just eat pussy under the staircase by the foriegn language hallway
0,RT @BigDaddyTise: &#8220;@Mr_popular: Bald headed bitches mad at me because they look like this. don't blame me blame your parents. #BMB http://t&#8230;
1,RT @BigEl179: Luv riding the #MetroNorth with sour drunk #Yankees fans after a loss... #TooBad #MetsFan #QueensAllDay
1,"RT @BigFatDave: We gave #GunControl a chance. It failed.

No more of this #GunSense nonsense.

#MomsDemand is statist trash http://t.co/MKl&#8230;"
0,RT @BigGhostLtd: Shit hoes post on instagram pt 1... http://t.co/s311OC3EK9
0,RT @BigGreek79: Hank Baskett cheated with a tranny and just got a shoutout!
1,RT @BigJonBul: The stars wink knowingly and smile at each other when they see two lovers kissing on a secluded bridge on a balmy autumn nig&#8230;
1,RT @BigMac6374: I don't like the weather right now it's scaring me lol why is it yellow?
0,RT @BigNorton: I tweet like a nigger
0,RT @BigPoppaDot: I'll never think a bitch is all mine.
0,RT @BigSean: Suck my dick bitch RT @MaizeNBlue23: @bigsean not only are you terrible. You are why hip hop is dead
